$	$	Nan
ceelaayo	hổ	None
celisa	chế	None
ceel	tốt	None
ccc	ccc	None
casuumay	mời	None
casuura	gọi	None
cawaale	cái	None
cawil	xám	None
cawo	nhai	Nan
caws	cỏ	None
cay	xúc	None
cayaar	chơi	None
cayaaraha	thao	None
caydiid	xúc	None
cayiman	định	None
cayimey	định	None
cayn	bụng	None
caynaba	nào	None
caynabo	khích	None
ceeb	hổ	None
celiya	lại	None
celiyay	lại	None
celiyo	lại	None
cida	who	Nan
cidamada	trong	None
cidda	who	Nan
ciddii	who	Nan
cidhifyada	cạnh	None
cidi	cidi	Nan
cidii	who	Nan
cidina	ai	None
cidla	vắng	None
cidlo	cô	None
cidluu	cô	None
cidna	ai	None
ciel	ciel	Nan
cigaal	lá	None
cigaaljpg|maxamed	đa	None
cid	ai	None
cibaarada	cúng	None
cibaado	kính	None
cibaadada	cúng	None
cell	bào	None
cells	bào	None
cellular	động	None
celmi	lại	None
center	tâm	None
centre	tâm	None
cerulli	cốc	None
ciid	cát	Nan
channel	kênh	None
charles	ngựa	None
chavez	chavez	Nan
chemistry	học	None
chirac	chirac	None
christian	christian	None
christos	christos	Nan
church	nhà thờ	Nan
channels	kênh	None
col	col	Nan
colaad	hostile	Nan
colaada	đột	None
daahir	chất	None
daain	daain	Nan
daakhiliga	nước	None
daalash	ô	Nan
daalicii	mỏi	None
daalin	mỏi	None
daallo	sức	None
daalo	sức	None
daalye	sức	None
daaqad	sổ	None
daaqadaha	sổ	None
daaqadkasta	sổ	None
daaqiliga	cỏ	None
daar	xoay	None
daaraha	tòa	None
daahfurayay	xuất	None
daardaari	chấp	None
daahay	muộn	None
daafta	vệ	None
d	d	None
da	và	None
daa	thôi	None
daab	in	Nan
daabacaada	in	Nan
daabacdo	in	Nan
daabicin	xuất	None
daacad	thà	None
daacadda	thực	None
daaci	đắng	None
daad	lụt	None
daadagine	đổ	None
daadagno	ngập	None
daadhey	ngập	None
daafaha	qua	None
daaha	lớp	None
daarood	mái	None
daaroodafka	sổ	None
daaroode	ngôi nhà	Nan
dabadeed	sau	None
dabadeede	sau	None
dabadeedna	đó	None
dabadiisii	ấy	None
dabadood	họ	None
dabaq	sàn	None
dabaqa	tầng	None
dabaqadda	lớp	None
dabarre	trừ	None
dabayaaqadii	muộn	None
dabayloobey	thổi	None
dabcigiyo	nhiên	None
dabeecad	vi	None
dabeecada	nhiên	None
dabeecaddiisa	ấy	None
dabada	đuôi	None
dabaasho	lội	None
dabaal	mừng	None
daba	theo	None
daaroodka	rào	None
daarta	ngôi nhà	Nan
daas	tin	None
daauud	daud	Nan
daawad	tay	None
daawada	thuốc	None
daawado	tay	None
cyimi	cyimi	Nan
daawanayay	xem	None
daawo	khỏi	None
daayay	phát	None
daaye	biệt	None
daayey	phí	None
daayin	các	None
daayo	phóng	None
dab	ngọn	None
daaweeyey	trị	None
cwahaab	lời	None
cutub	chương	None
cuthmaaniyiintii	phái	None
countries	gia	None
country	gia	None
course	học	None
coverage	sóng	None
cqaadir	căng	None
crashiid	crashiid	Nan
craxmaan	khát	None
craxman	craxman	Nan
crd	crd	Nan
crisaaq	xộn	None
cs	cs	Nan
csw	csw	Nan
cubeyd	khối	None
cudur	bệnh	None
cudurka	tật	None
could	thể	None
cost	cả	None
cosoble	trụ	None
core	lõi	None
colba	colba	Nan
colenel	colenel	Nan
colkayagii	ta	None
college	học	None
colombia	colombia	None
colow	màu	None
colspan=	colspan =	Nan
cufanka	khối	None
communication	giao tiếp	Nan
computers	máy	None
conditions	kiện	None
congo	congo	None
congress	nghị	None
congresska	nghị	None
conoco	conoco	Nan
coofey	coofey	Nan
computer	vi	None
casumay	mời	None
culays	trọng	None
culimadii	giả	None
cunteeyo	ăn	None
cunto	ăn	None
curadka	lòng	None
curatay	lòng	None
curious	mò	None
curiya	què	Nan
cuseyr	hơn	None
cusmaan	phát	None
cusmaaniyiinta	cư	None
cusmaankii	mới	None
cusman	cusman	Nan
cusri	cusri	Nan
customer	hàng	None
cusub	mới	None
cusubi	mới	None
cuntada	ăn	None
cuno	ăn	None
cunin	ăn	None
cunid	ăn	None
culimadu	giả	None
culimo	giả	None
culumaaudiinka	tôn	None
culumada	giả	None
culus	nặng	None
culusoow	nặng	None
culuumta	học	None
culimada	giả	None
culuunta	giả	None
cumar	ôi	None
cun	ăn	None
cunaan	ăn	None
cunay	ăn	None
cune	ăn	None
cuneen	ăn	None
cuni	ăn	None
cumaan	ô-man	Nan
casriyeesanwaxeena	ta	None
casriyeesan	cập	None
casriyadii	đại	None
caasimada	thủ	None
caasimadaha	thủ	None
caasimadda	thủ	None
caasimadiisa	ấy	None
caato	gầy	None
caawa	nay	None
caawin	giúp	None
caawinaayaan	trợ	None
caawisayba	giúp	None
caawiyey	giúp	None
caawiyo	giúp	None
cabaar	lúc	None
cabaas	rượu	None
cabbaas	cáp	None
cabbay	uống	None
caasimad	thủ	None
cabbeen	uống	None
caashaqa	quý	None
caasha	quý	None
caalin	vấn	None
caalmaka	người	None
caalmka	giới	None
caamul	cam	None
caan	danh	None
caana	sữa	None
caanaha	sữa	None
caanbaxday	tiếng	None
caanka	danh	None
caano	sữa	None
caansan	biến	None
caansana	danh	None
caansanaa	danh	None
caaqil	ngoan	None
caas	thủ	None
caashaq	quý	None
cabdalla	cabdalla	Nan
cabdalle	cabdalle	Nan
cabdi	uống	None
cabdullaahi	abdullah	Nan
cabdullahi	abdullah	Nan
cabdulle	bụng	None
cabdulmalik	cabalmalik	Nan
cabdulmuncim	cabdulmuncim	Nan
cabdulqaadir	lùn	None
cabdulraxmaan	của	None
cabduqaadir	nghẽn	None
cabduraxmaan	hát	None
cabid	uống	None
cabir	lệ	None
cabirka	thước	None
cabitaanka	uống	None
cable	cáp	None
cabsada	sợ	None
cabdule	lồng	None
cabdulahi	cabalhihi	Nan
cabdulaahi	phê	None
cabdmudhalib	liên	None
cabdicasiis	sợ	None
cabdilaahi	abdulahi	Nan
cabdillaahi	abdullah	Nan
cabdillahi	cabdillahi	Nan
cabdille	cáp	None
cabdimanaaf	buồng	None
cabdimudhalib	cabdimudhalib	Nan
caalimudiin	giả	None
cabdinaasir	nghiện	None
cabdirashid	cabrarashid	Nan
cabdirashiid	đo	None
cabdiraxmaan	giải	None
cabdiraxman	cabdirahman	Nan
cabdirisaaq	đo	None
cabdisalaan	sợ	None
cabdixaaji	thể	None
cabdiqaasim	cabhyqaasim	Nan
caalimkii	giả	None
caalim	giả	None
caalamku	trụ	None
but	nhưng	None
butaan	ngợi	None
buu	ta	None
buuciya	dưỡng	None
buug	sách	None
buuga	sách	None
buugaagta	sách	None
buugga	sách	None
buuhoodle	còi	Nan
buulo	tổ	Nan
buuloburde	ủi	None
buuloburte	yêu	None
buundo	cầu	None
buuq	ào	None
buur	ngọn	None
busra	mì	None
buskoon	trên	None
businessman	doanh	None
bushaaranaynaa	lành	None
burburiyay	hủy	None
burburiyeen	hủy	None
burburiyey	hủy	None
burburka	hủy	None
burburkii	đổ	None
burburku	hủy	None
burburtay	đổ	None
buuraha	núi	Nan
burco	cục	None
burma	burma	None
buro	u	None
bursadeen	bắn	None
burtinle	burtinle	Nan
burton	burton	Nan
burundi	burundi	None
bush	bụi cây	Nan
burkina	tôi	None
cabsi	sợ	None
buurdhuubo	lợi	None
buuro	núi	Nan
caadalad	lầm	None
caadi	thường	None
caadiga	thường	None
caado	quen	None
caafimaad	khỏe	None
caafimaadka	khỏe	None
caag	nhựa	None
caaggan	này	None
caaid	giúp	None
caajis	nhàm chán	Nan
caalami	quốc tế	Nan
caalamiga	quốc tế	Nan
caalamiya	quốc tế	Nan
caalamka	trụ	None
caalamkka	quốc tế	Nan
caad	quán	None
caabudwaaq	cúng	None
caabudo	cúng	None
caabudistiisa	ấy	None
buurta	ngọn	None
buurweyn	phì	None
buuxa	đầy	None
buuxaan	đầy	None
buuxda	đầy	None
buuxin	điền	None
buuxinaya	đầy	None
buuriga	lá	None
buuxsadaye	đầy	None
c	c	Nan
caabbi	cản	None
caabinta	cản	None
caabuda	cúng	None
caabudaa	cúng	None
caabudaan	cúng	None
caabudi	cúng	None
by	bởi	None
dabiici	nhiên	None
cabsida	sợ	None
cad	thoáng	None
caraba	rập	None
carabi	rập	None
carabiga	rập	None
carabigu	rập	None
carabiya	rập	None
carabka	lưỡi	None
carabkana	rập	None
carabta	rập	None
carabtii	trưa	None
carabtu	rập	None
carabعبد	rập	None
carabعبدالله	carab عبدالله	Nan
carafaat	carahaat	Nan
cararay	trốn	None
carareen	trốn	None
carab	rập	None
carartay	trốn	None
caraaye	bội	None
car	hơi	None
cambaha	phong	None
camiran	camiran	Nan
campaign	dịch	None
camuud	cát	Nan
can	đó	None
canbaha	leo	None
canfar	cúm	None
canfartu	lạnh	Nan
cape	choàng	None
captain	đội trưởng	Nan
caqabadna	thách	None
caqiidada	giáo lý	Nan
caqli	ngoan	None
caqliga	tuệ	None
caqligu	hợp	None
caraale	caramen	Nan
carbeed	rập	None
carbta	lưỡi	None
card	thẻ	None
cas	đỏ	None
case	hợp	None
casharadan	này	None
casharka	học	None
casharkii	học	None
casho	bữa	None
cashocado	bữa	None
casi	đỏ	None
casiis	đỏ	None
casimada	buổi	None
casir	cập	None
casmara	đỏ	None
casri	đại	None
casriga	đại	None
casrigan	đại	None
caruurtooda	họ	None
caruurtiisa	ấy	None
caruurtii	trẻ	None
caruurta	trẻ	None
carif	chép	None
cariif	tạp	None
caroone	caroton	Nan
carqaladaynkaro	vỡ	None
carrabey	tiếng	None
carro	đất	None
carruur	trẻ	None
camar	camar	Nan
carruureede	trẻ	None
carruurtiisa	ấy	None
carruurtiisu	ấy	None
cars	hơi	None
carta	carta	Nan
cartan	đẩy	None
carte	đẩy	None
caruur	trẻ	None
carruurta	trẻ	None
camaloow	bạc	None
camalladiisa	ấy	None
camallada	làm	None
caddaalad	bằng	None
caddaatay	ràng	None
caddayn	cớ	None
caddaynaya	đó	None
caddaynta	bằng	None
cadde	chứng minh	Nan
caddeeyay	đã	None
caddoow	ràng	None
cade	ràng	None
cadeeyay	đã	None
cadexamar	ràng	None
cadi	trắng	None
cadmeed	viên	None
cadnaa	chắc	None
cadnaan	nhịp	Nan
cadceedu	trời	None
cadceed	trời	None
cadcad	thoáng	None
cadaymaa	cớ	None
cadaa	trắng	None
cadaada	nén	None
cadaadis	áp	None
cadaado	thoáng	None
cadaalada	bằng	None
cadaaladda	bằng	None
cadaalda	bằng	None
cadoo	bộ	None
cadaan	trắng	None
cadaatay	đã	None
cadaawe	hostile	Nan
cadal	hoa	None
cadale	tình	None
cadami	cadmium	Nan
cadan	trắng	None
cadawga	thù	None
cadaanka	trắng	None
cabudhiyaan	dọa	None
cadoow	thù	None
cadowgiin	của	None
calan	cờ	None
calanka	cờ	None
calankaba	cờ	None
calanku	cờ	None
calanle	cờ	None
calasoow	kiểm	None
calasow	cờ	None
calayhi	sáng	None
cali	cali	Nan
caliaxmed	caliaxmed	Nan
called	là	None
calool	bụng	None
caluula	tâm	None
camaamad	kết	None
camal	thư	None
calaamooyinkaas	này	None
calaamooyin	hiệu	None
calaamka	hiệu	None
calaamdaha	triệu	None
cadrad	hoa	None
cafaan	ân	None
cafariga	thứ	None
cafarigaluqada	thứ	None
cafimaad	khỏe	None
caga	trần	None
cagaaran	lá	None
cadow	thù	None
cagaarka	xanh	None
cagta	chân	None
cairo	nộ	None
cajalad	băng	None
cajiib	vời	None
calaa	nộ	None
calaamad	hiệu	None
calaamd	hiệu	None
cago	chân	None
burburintii	diệt	None
dabiiciga	nhiên	None
dable	thi	None
dhacan	này	None
dhacana	xảy	None
dhacay	xảy	None
dhacaye	xảy	None
dhacayey	đã	None
dhacayeye	cố	None
dhacda	xảy	None
dhacdaa	xảy	None
dhacday	xảy	None
dhacdo	cố	None
dhacdooyin	kiện	None
dhacdooyinka	kiện	None
dhaceen	rơi	None
dhaco	xảy	None
dhadigana	người	None
dhacaan	xảy	None
dhadigna	cái	None
dhacaa	xảy	None
dhac	cướp	None
dhaanto	nhảy	None
dhaar	tuyên	None
dhaarannaye	thề	None
dhaarsho	tuyên	None
dhaarta	tuyên	None
dhaawac	tật	None
dhaawacmay	thương	None
dhaaxaan	qua	None
dhab	hãng	None
dhabar	lại	None
dhabarka	sau	None
dhabbada	đường	None
dhabeeyaan	biểu diễn	Nan
dhabnimadeeda	của	None
dhabta	thực	None
dhaca	xảy	None
dhafaruur	sát	None
dhagan	chẽ	None
dhaganyahay	chẽ	None
dhalashadiisii	ấy	None
dhalashadiisu	ấy	None
dhalasho	sinh	None
dhalashooyin	sinh	None
dhalatay	sinh	None
dhalay	xin	None
dhalaye	chảy	None
dhaleen	cháu	None
dhaliil	trích	None
dhaliilaha	phê	None
dhalin	suất	None
dhalinaya	hoạt	None
dhalinyar	niên	None
dhalinyara	niên	None
dhalinyarada	niên	None
dhalashadii	sinh	None
dhalashada	sinh	None
dhalanteede	sinh	None
dhalan	sinh	None
dhagar	dối	None
dhagaweyne	tràn ra	Nan
dhagax	sỏi	None
dhagaxa	đá	None
dhagaxaasi	đá	None
dhagaxawoqooyiga	bắc	None
dhagaxbuur	nứt	None
dhaameen	thúc	None
dhagaxii	đá	None
dhaha	nói	None
dhahaa	nói	None
dhahar	nói	None
dhaheen	rằng	None
dhaho	nói	None
dhakhso	nhanh	None
dhal	suất	None
dhagaysto	nghe	None
dhalinyaradii	trẻ	None
dhaalib	nhạt	None
dhaafsado	chết	None
degmadan	này	None
degmadda	huyện	None
degmadu	huyện	None
degmo	huyện	None
degmooyinka	huyện	None
degno	sống	None
dego	định	None
degoo	nào	None
degree	độ	None
degtaa	định	None
degtaan	định	None
degtay	xuống	None
degto	định	None
dejintii	cài	None
dejiyay	chứa	None
degmadaan	này	None
dejiyey	cư	None
degmada	huyện	None
degganaa	ở	None
deganaa	ở	None
deganaana	tĩnh	None
degay	cánh	None
degayare	râu	None
degaye	dân	None
degdeg	cấp	None
degeen	cư	None
degen	định	None
degenaa	được	None
degenaan	tĩnh	None
degenaansho	tĩnh	None
degeneen	tại	None
degenyihiin	tại	None
degey	cư	None
deggan	định	None
degi	tĩnh	None
dekad	cảng	None
dekada	cảng	None
dekadda	cảng	None
development	phát	None
devices	thiết	None
deyey	gấu	None
deyiba	hổ	None
dfkmg	dfkmg	Nan
dhaabad	ngã	Nan
dhaabadeeyaan	đi	None
dhaadashada	triều	None
dhaadheer	cao	Nan
dhaaf	qua	None
dhaafay	quá	None
dhaafayn	qua	None
dhaafaysaa	qua	None
dhaafi	qua	None
dhaafo	qua	None
destaing	mệnh	None
designed	kế	None
derivative	sinh	None
derisna	xóm	None
dekadiiba	cảng	None
dekeda	cảng	None
dekedda	cảng	None
dekeeya	tĩnh	None
delhi	đừng	None
dembi	tội	None
dembiga	tội	None
dhaaftay	qua	None
democratic	chủ	None
denmark	mạch	None
depending	tùy	None
deputato	sách	None
derejada	độ	None
derejo	cấp	None
deris	xóm	None
deriska	xóm	None
den	chối	None
dhalinyaro	niên	None
dhalisay	hoạt	None
dhaliyey	hoạt	None
dhaw	đóng	Nan
dhawaadaan	đây	None
dhawaado	sớm	None
dhawaan	đây	None
dhawaaqaa	bố	None
dhawaaqaan	thanh	None
dhawaaqay	báo	None
dhawaaqday	báo	None
dhawaaqida	âm	None
dhawaaqidda	âm	None
dhawaaqo	thanh	None
dhawaaqtada	thanh	None
dhawdahay	đây	None
dhaweeyay	nghênh	None
dhawr	giữ	None
dhasida	nhảy	None
dhawre	bảo vệ	Nan
dhashtay	sinh	None
dhashaywaxaanuu	sinh	None
dhaqmay	động	None
dhaqmaysayna	đã	None
dhaqmo	động	None
dhaqso	nhanh	None
dhaqtar	bác	None
dhar	áo	None
dharaar	ngày	None
dharaaraba	sáng	None
dhararka	vải	None
dharka	áo	None
dharkeenleey	ta	None
dharkoodii	họ	None
dhasahy	đây	None
dhashaa	sinh	None
dhashay	sinh	None
dhasheen	sinh	None
dhax	di	None
dhaxal	sản	None
dhaxalaa	kế	None
dhaxmaro	hưởng	None
dhay	lên	None
dhaygag	nhìn	None
dhaymo	mặc	None
dhaytubaako	hostile	Nan
dhebaandhebiye	vác	None
dhebi	chuột	None
dheceen	rơi	None
dheddig	cái	None
dheddiga	nữ	Nan
dheddigga	dành	None
dheecaan	phóng	None
dheer	dài	None
dheeraa	dài	None
dheeraad	hơn	None
dhaxmaraa	thiệp	None
dhaxlay	hưởng	None
dhaxeysay	gian	None
dhaxeysaa	giữa	None
dhaxalgalka	sản	None
dhaxalka	sản	None
dhaxalkeeda	ấy	None
dhaxanta	lạnh	Nan
dhaxaye	vỡ	None
dhaxaysa	giữa	None
dhaxaysaa	giữa	None
dhaqmaan	động	None
dhaxaysay	họ	None
dhaxe	giữa	None
dhaxeesay	họ	None
dhaxeeya	họ	None
dhaxeeyaa	giữa	None
dhaxeeyeen	họ	None
dhaxeeyey	họ	None
dhaxeysa	giữa	None
dhaxda	giữa	None
dhaqma	động	None
dhaqidda	rửa	None
dhaqdo	rửa	None
dhameystay	thúc	None
dhami	cả	None
dhamiba	cả	None
dhammaa	bộ	None
dhammaadkii	thúc	None
dhammaan	cả	None
dhammaantiis	cả	None
dhammaantood	họ	None
dhammanteen	ta	None
dhammeeyeen	thúc	None
dhan	cả	None
dhanaan	chua	None
dhanee	mừng	None
dhanka	bên	None
dhankaas	lại	None
dhameeyay	thúc	None
dhameeyaan	thành	None
dhameestirnociidanka	trình	None
dhamaystirane	thành	None
dhallinyaradu	trẻ	None
dhallinyaro	trẻ	None
dhamaadaa	thúc	None
dhamaadaan	thúc	None
dhamaaday	thúc	None
dhamaadka	thúc	None
dhamaadkii	thúc	None
dhankooda	họ	None
dhamaado	thúc	None
dhamaan	cả	None
dhamaantiis	cả	None
dhamaantood	họ	None
dhamaatay	hết	None
dhamaha	chân	None
dhamaystay	thành	None
dhamaystiran	thành	None
dhamaag	thúc	None
degan	tĩnh	None
dhanna	cả	None
dhantahay	tất	None
dhaqane	động	None
dhaqanka	truyền thống	Nan
dhaqankooda	họ	None
dhaqankoodu	họ	None
dhaqanta	thực	None
dhaqashada	rửa	None
dhaqatada	mục	None
dhaqato	rửa	None
dhaqay	sạch	None
dhaqdhaaaqyadii	động	None
dhaqdhaqaaq	trào	None
dhaqdhaqaaqa	trào	None
dhaqdhaqaaqii	trào	None
dhaqdhaqaaqyadii	động	None
dhaqdhaqaaqyo	động	None
dhaqan	truyền thống	Nan
dhaqamo	văn	None
dhaqameed	thông	None
dhaqaaqyo	chuyển	None
dhanyahay	thành	None
dhaq	rửa	None
dhaqaalaba	kinh tế	Nan
dhaqaalaha	tê	None
dhaqaalaha´	tê	None
dhaqaale	thuộc	None
dhaqaalha	tê	None
dhanoo	cả	None
dhaqaalihii	nền kinh tế	Nan
dhaqaalihiisuna	ấy	None
dhaqaalo	tê	None
dhaqaaloheeda	của	None
dhaqaalohiisa	ấy	None
dhaqaaq	chuyển	None
dhaqaaqay	chuyển	None
dhaqaaqo	chuyển	None
dhaqaalihiisa	ấy	None
degaanka	phương	None
degaanada	phương	None
degaan	trú	None
dakhalka	nhập	None
dal	dal	Nan
dalab	cầu	None
dalad	cái	None
dalaga	mùa	None
dalagyada	mùa	None
dalagyo	mùa	None
dalaka	đất	None
dalal	gia	None
dalalka	gia	None
dalandoole	bún	None
daleeyay	sức	None
daliil	cớ	None
daljirka	lái	None
dalka	gia	None
dakano	cuối	None
dalkaas	đó	None
dajiyaa	xuống	None
dahsoon	danh	None
daganyihiin	ở	None
dagay	cư	None
dagi	định	None
dagmada	huyện	None
dagmo	huyện	None
dagmooyinka	huyện	None
dago	đầm	None
dagta	xuống	None
dagtaa	tĩnh	None
dagto	tĩnh	None
dahab	vàng	None
dahabka	vàng	None
dahay	rồi	None
dahaye	giấu	None
dahir	chất	None
dain	chết	None
dalkayagu	tôi	None
dalkeeda	ấy	None
dalkeena	tôi	None
damal	đập	Nan
dambana	sau	None
dambayntii	cùng	None
dambe	sau	None
dambeba	sau	None
dambeeya	sau	None
dambeeyay	đây	None
dambeeyey	cùng	None
dambeeyo	cùng	None
dambeyntiina	cùng	None
dambeysay	cùng	None
dambeysey	cùng	None
dambidhaafe	ân	None
damceen	khát	None
dameer	lừa	None
damacii	muốn	None
damaca	khát	None
damac	khát	None
dalxiiso	lịch	None
dalkii	đất	None
dalkiisa	ấy	None
dalkjirka	hương	None
dalkjirkan	này	None
dalkooda	họ	None
dalku	hương	None
dalmar	dalmar	Nan
daganayn	định	None
dalool	lỗ	None
dalxiisaan	lịch	None
dalxiisayaasha	lịch	None
dalxiise	lịch	None
dalxiiseyaasha	lịch	None
dalxiisi	lịch	None
dalxiiska	lịch	None
dalxiiskeeda	của	None
dalxiis	lịch	None
daganaayeen	giải	None
dagan	tĩnh	None
dagalki	đột	None
dadaalka	nỗ	None
dadaalo	nỗ	None
dadaaloosa	nỗ	None
dadaashaane	cù	None
dadab	cửa	None
dadaka	người	None
dadbadani	đông	None
dadee	đợi	None
dadeedu	xuống	None
dadi	ngon	None
dadiisu	ngon	None
dadka	người	None
dadkaa	người	None
dadkaan	này	None
dadkaas	đó	None
dadaali	gắng	None
dadaaleen	phấn đấu	Nan
dadaalaayay	phấn đấu	Nan
dadaalaan	cù	None
daboolida	che	None
dabqaxa	tầng	None
dabuubtaan	gói	None
dabuubtiyo	đẹp	None
dacal	thang	None
dacallada	bằng	None
dacar	sâu	None
dadkaasi	đó	None
dacas	daas	Nan
dacda	sai	None
daciifa	yếu	None
dacwad	kiện	None
dacwada	kiện	None
dad	người	None
dada	hợp	None
dadaal	gắng	None
dacay	lõm	None
damiin	lãnh	None
dadkaba	người	None
dadkani	này	None
dagaalamayay	trận	None
dagaalamayeen	đã	None
dagaalamey	chiến	None
dagaalka	tranh	None
dagaalkaas	đó	None
dagaalkani	này	None
dagaalkii	tranh	None
dagaalku	tranh	None
dagaallada	tranh	None
dagaallo	tranh	None
dagaalo	chiến	None
dagaalwaxaa	tranh	None
dagaan	đây	None
dagal	đánh nhau	Nan
dagalka	tranh	None
dagaalamay	chiến	None
dagaaladii	tranh	None
dagaaladaas	này	None
dagaalada	tranh	None
dadkeeda	của	None
dadkeedii	ấy	None
dadkeedu	ấy	None
dadkii	dân	None
dadkiina	của	None
dadkiisa	ấy	None
dadkiisii	ấy	None
dadkana	người	None
dadkoo	người	None
dadkuna	người	None
dadlka	dân	None
dadow	người	None
dadweynaha	cộng	None
dadx	chàng	None
daga	từ	None
dagaal	tranh	None
dadku	người	None
dabka	ngọn	None
damiir	tâm	None
dan	trai	None
dawlad	quyền	None
dawlada	quyền	None
dawladaasi	đó	None
dawladaasii	đó	None
dawladaha	phủ	None
dawladanwaxa	này	None
dawladda	quyền	None
dawladdii	quyền	None
dawladeed	quyền	None
dawladi	quyền	None
dawladihii	phủ	None
dawladii	quyền	None
dawladnimo	quyền	None
dawlado	phủ	None
dawladood	phủ	None
dawgii	cáo	None
dawladu	quyền	None
dawgalaye	tạo	None
dawaldu	xe	None
darti	vì	None
dartiina	thế	None
dartiis	vì	None
darto	nước	None
daruufo	cảnh	None
daruuriga	thiết	None
daruuro	mây	None
darxuma	vụng	None
darxumo	may	None
daryeel	tâm	None
dasnnee	dasnnee	Nan
dastuur	chức	None
dastuurka	pháp	None
data	liệu	None
daud	daud	Nan
dawga	ngựa	None
dawliskii	quyền	None
dawr	dawr	Nan
dayaan	đại	None
deegaanka	trường	None
deegaannada	thuộc	None
deegaano	trường	None
deegta	muộn	None
deelqaaf	liệu	None
deeq	góp	None
deeqeen	tặng	None
deeqsi	phóng	None
deeqsiiyo	tặng	None
deero	nai	None
deerow	sunrow	Nan
deetana	kế	None
deexda	trời	None
dega	xuống	None
degaa	định	None
deegaanada	thuộc	None
deegaan	trường	None
december	hai	None
dec	hai	None
dayactir	sửa	None
dayar	cai	None
dayax	trăng	None
dayaxa	trăng	None
dayay	thử	None
daydka	sân	None
daye	giới	None
dartey	đặt nó	Nan
dayeen	gấu	None
dayeynahay	tâm	None
dayn	nợ	None
dayniile	nợ	None
dayo	tốt	None
dayrka	sân	None
de	đến	None
debate	luận	None
dayey	nhuộm	None
darteed	vì	None
dartay	thêm	None
darsoomaa	phát	None
danishka	bóng	None
danjiraha	sứ	None
danjire	sứ	None
danta	ấy	None
dao	dao	None
daomeesha	daomeesha	Nan
dar	vào	None
daraa	học	None
daraaddeed	thế	None
daraadeed	thế	None
daraan	pha	None
daraawiish	yêu	None
daraawiishi	tìm	None
daraawiishta	darwiishta	Nan
darafyada	thúc	None
dangorayo	đi	None
daneysa	lãi	None
danbi	ác	None
danbeysayisla	muộn	None
danaynayn	tâm	None
danbana	tôi	None
danbayna	đó	None
danbayntii	cùng	None
danbaysa	này	None
danbaysay	cùng	None
danbaysta	thúc	None
darajo	cấp	None
danbe	sau	None
danbeeyay	cùng	None
danbeeyey	cùng	None
danbeeyo	cùng	None
danbena	tôi	None
danbeyay	sau	None
danbeyntii	cùng	None
danbeysay	cùng	None
danbeesay	sau	None
damqaday	đau	None
daran	dữ	None
darane	phố	None
dareenka	quan	None
dareenku	cảm	None
dariiq	cách	None
dariiqada	đường	None
dariishad	sổ	None
darin	smite	Nan
daris	xóm	None
dariska	xóm	None
daristay	xóm	None
darka	xộn	None
daro	vào	None
darood	nước	None
darro	cực	None
darsado	học	None
darsamaan	với	None
dareen	quan	None
dareemi	cảm	None
dareemeen	cảm	None
dareemaysaa	cảm	None
daray	thêm	None
darayaaye	lòng	None
darayey	thêm	None
darayga	sinh	None
darbad	súng	None
darbadaaley	phát	None
darbadna	hơn	None
darandoorriga	không	None
darbane	xuống	None
darbiga	tường	None
darbigeed	tường	None
darbiyada	tường	None
dardaanay	tions	Nan
dardaaran	sẽ	None
dardaarmay	đạo	None
dareemay	cảm	None
darbi	phố	None
burburinta	hoại	None
burburay	đổ	None
burbur	hủy	None
allow	phép	None
allowing	phép	None
allows	phép	None
almadkhali	almskhali	Nan
almajid	tử	None
almunawara	hôn	None
alnour	alnour	Nan
alpine	núi cao	Nan
alqaacida	al	None
alshabaab	al	None
alshabab	alshabab	Nan
also	thế	None
alustaad	yêu	None
alwaadici	dân	None
alxalabi	học	None
allena	trời	None
alxamraa	hàn	Nan
allee	hoan	None
allaylehe	qua	None
alislām	alislām	Nan
aljabarti	học	None
aljazeera	học	None
aljaziira	học	None
aljeeriya	học	None
all	cả	None
alla	sao	None
allaa	giờ	None
allaaba	cả	None
allaah	trời	None
allaahu	lòng	None
allah	trời	None
allaha	lòng	None
allahaa	trời	None
allahu	trời	None
alle	trời	None
am	là	None
ama	là	None
amaan	toàn	None
aminsanyihiin	rồi	None
amir	kế	None
aml	aml	Nan
ammaan	ngợi	None
ammaanadana	ngợi	None
ammaanadii	ngợi	None
ammaanadiisa	ấy	None
amnesty	ân	None
amniga	vệ	None
amoud	tiếng	None
amray	huy	None
amxaari	amharic	Nan
an	một	None
anaa	là	None
anaadoolee	đây	None
amiirka	tử	None
amiir	tử	None
amiin	phần	None
american	mỹ	None
amaandarada	vệ	None
amaani	toàn	None
amaanka	vệ	None
amaanku	vệ	None
amaanta	ngợi	None
amaba	là	None
amagaalooyinka	phố	None
alislaax	đức	None
amar	hàng	None
amaradiisana	ông	None
amarkiis	ấy	None
amase	là	None
ambaradooriyadii	thương	None
ameerika	mỹ	None
ameerikada	mỹ	None
america	mỹ	None
amarada	lệnh	None
anad	anad	Nan
align=right	đúng	None
alifay	cái	None
ahmiyada	nghĩa	None
ahn	ah	Nan
ahna	và	None
ahoo	ồ	Nan
ahtiirarka	ảnh	None
ahwaxay	là	None
ahyad	ya	None
ahyd	ahyd	Nan
aid	trợ	None
air	không	None
airlines	không	None
airport	bay	None
airways	không	None
ajaanibta	ngoài	None
ajar	ajar	Nan
