<i>	<i>	None
гаррі	harry	Nan
гаррісон	xabsi	None
гегеля	hegel	Nan
гейтс	irdaha	Nan
гектор	hector	Nan
гена	hidde	Nan
генезис	hidde	Nan
герба	hubka	None
генерал	guud	None
генеральна	guud	None
генеральний	guud	None
генеральним	guud	None
генерального	guud	None
генеральної	guud	None
генетичний	hidde	Nan
генетично	ahaan	None
генерала	guud	None
гарнізон	gaashaanka	None
герби	hubka	None
гербі	hubka	None
глибокий	dheer	None
глибоким	dheer	None
глибоко	dheer	None
глибокі	dheer	None
глибше	dheer	None
глини	dhoobada	Nan
глосарій	qaamuus	None
глюон	gluon	Nan
глядачів	daawadayaasha	Nan
гноблення	dulmiga	None
го	isaga	None
говори	hadlaya	None
говорив	hadlay	None
говорили	wada	None
говорити	hadal	None
глибині	dheer	None
глибини	dheer	None
глибина	dheer	None
главою	madaxa	None
гербів	hubka	None
германських	jarmal	None
геродот	geesinimo	None
герой	geesi	None
героя	geesi	None
герої	geesiyaal	Nan
героїв	geesiyaal	Nan
гербом	hubka	None
гетто	geetada	Nan
гетьмана	hetman	Nan
гетьманом	hetman	Nan
гетьманського	hetman	Nan
гетьману	hetman	Nan
гетьманщини	hetmanate	Nan
гирлі	afka	None
глава	cutubka	Nan
гетьман	hetman	Nan
говорить	hadlo	None
гармонії	wada	None
гармонію	wada	None
віруси	fayras	Nan
вірусів	fayras	Nan
віруючих	rumaystayaasha	Nan
вірш	aayadda	None
вірша	gabay	None
вірші	heesaha	None
віршів	gabayo	None
віскозиметр	viscoeter	Nan
вісник	herald	Nan
вісім	sideed	None
віталій	ah	None
вітер	dabayl	Nan
вітри	dabayl	Nan
вітру	dabayl	Nan
вітрів	dabayl	Nan
вірус	fayruus	Nan
вірувань	aaminsanaanta	Nan
вірування	aaminaad	Nan
віру	iimaan	None
вінницький	vinnytsia	Nan
вінницької	vinnytsia	Nan
вінниця	vinnytsia	Nan
вінниці	vinnytsia	Nan
вінчі	ubaxyo	Nan
віра	iimaan	None
віри	iimaan	None
вітчизняна	gudaha	None
вірили	rumeeyey	Nan
вірменія	armenia	Nan
вірменії	armenia	Nan
вірність	daacada	Nan
віровчення	caqiido	Nan
віросповідання	caqiido	Nan
вірою	iimaanka	None
віроїд	viroid	Nan
вірмени	armenia	Nan
гармонія	wada	None
вітчизняної	gudaha	None
вічне	ah	None
галицького	galician	Nan
галич	алич	Nan
галичина	galician	Nan
галичини	galician	Nan
галичину	galicia	Nan
галичині	galicia	Nan
галузей	warshadaha	None
галуззю	warshadaha	None
галузь	laanta	None
галузями	warshadaha	None
галузях	warshadaha	None
галузі	warshadaha	None
гальванопластика	electroplating	Nan
гамільтон	xamilton	Nan
ганна	anna	None
галицьковолинського	galician-volyn	Nan
галицьковолинське	galician-volyn	Nan
галицький	galician	Nan
галицька	galician	Nan
вічний	ah	None
вічного	ah	None
г	d	None
га	ha	None
газ	gaas	Nan
газет	wargeysyada	Nan
газета	wargeys	Nan
віці	da	None
газети	wargeysyada	Nan
гази	gaasaska	Nan
газу	gaas	Nan
газів	gaasaska	Nan
гай	jeexdin	Nan
гайдамаки	айдамаки	Nan
галерея	maktabadda	Nan
галереї	meeraha	Nan
газеті	wargeys	Nan
говориться	yidhi	None
говорять	waxay	None
гоголь	garrool	Nan
гриби	boqoshaada	Nan
грибів	boqoshaada	Nan
гривень	uah	Nan
гривня	uah	Nan
гривні	hryvnia	Nan
григорович	grigorovich	Nan
григорій	gregory	Nan
григорія	gregory	Nan
грн	uah	Nan
гробниці	xabaalaha	Nan
громад	bulshooyinka	Nan
громада	bulshada	None
громади	bulshooyinka	Nan
громадою	bulshada	None
громадська	dadweynaha	None
гри	ciyaaraha	None
греції	giriigga	None
греція	giriigga	None
грецію	giriigga	None
графіті	qoro	None
грають	ciyaar	None
грає	ciyaaro	None
греками	gariigta	Nan
греки	gariigta	Nan
грекокатолицька	kaatooliga	None
грекокатолицької	kaatooliga	None
громадський	dadweynaha	None
греків	gariigta	Nan
грецьке	giriig	None
грецький	giriig	None
грецького	giriig	None
грецькою	giriig	None
грецької	giriig	None
грецькі	giriig	None
грецькій	giriig	None
грецька	giriig	None
графіки	sawirada	None
громадських	dadweynaha	None
громадськості	shacabka	None
грошові	lacag	None
гроші	lacag	None
гру	ciyaarta	None
грудень	diseembar	None
грудня	diseembar	None
грудні	diseembar	None
грузини	georgiyiinta	Nan
грузія	georgia	Nan
грузії	georgia	Nan
груп	kooxaha	None
група	koox	None
групами	kooxaha	None
групи	kooxaha	None
груповий	koox	None
групою	koox	None
грошової	lacag	None
грошових	lacag	None
грошова	lacag	None
грошей	lacag	None
громадської	dadweynaha	None
громадські	dadweynaha	None
громаду	bulshada	None
громадян	muwaadiniinta	None
громадянам	muwaadiniinta	None
громадянами	muwaadiniinta	None
громадяни	muwaadiniinta	None
громадського	dadweynaha	None
громадянин	muwaadin	Nan
громадянства	dhalasho	None
громадянство	dhalasho	None
громадянська	ah	None
громадянське	ah	None
громадянських	ah	None
громадянського	ah	None
громадянської	ah	None
громадянина	muwaadin	Nan
графіка	sawirada	None
графік	jadwal	Nan
грати	ciyaar	None
голодомор	abaar	None
голодомору	abaar	None
голоду	gaajo	None
голокост	holocaust	Nan
голокосту	holocaust	Nan
голос	cod	None
голосних	shaqal	None
голосу	cod	None
голосування	codeynta	Nan
голосуванням	codbixinta	Nan
голосів	codad	Nan
голотурії	holothuria	Nan
голів	madax	None
гомер	xoolo	None
гомера	xoolo	None
голод	abaar	None
голові	madaxa	None
голову	madaxa	None
головою	madaxa	None
гоголя	gogol	Nan
годин	saacado	Nan
години	sano	None
гол	hadaf	Nan
голови	madax	None
головна	guriga	None
головне	weyn	None
гончара	dheryasameeyaha	Nan
головний	weyn	None
головними	weyn	None
головних	weyn	None
головного	weyn	None
головною	weyn	None
головної	weyn	None
головну	weyn	None
головні	weyn	None
головним	weyn	None
гора	buur	None
горами	buuraha	None
горах	buuraha	None
готики	gothic	Nan
готовий	dhammaaday	Nan
готові	diyaar	None
гофман	hoffman	Nan
гра	ciyaarta	None
грав	ciyaaray	None
гравці	ciyaartoy	Nan
готика	gothic	Nan
гравців	ciyaartoy	Nan
гравюри	xaraashka	Nan
грали	ciyaaray	None
граматика	naxwaha	None
граматики	naxwaha	None
граматичних	ahaan	None
граматичні	ahaan	None
граніт	granite	Nan
гравюра	xaraashka	Nan
вінницька	vinnytsia	Nan
готи	goth	Nan
готель	hudheel	Nan
горацій	horace	Nan
гори	gubasho	Nan
горщик	dheri	Nan
горі	murugo	Nan
господар	marti	None
господарства	beeraha	None
господарство	reerka	None
готелі	hoteelo	Nan
господарстві	dhaqaalaha	None
господарського	dhaqaale	None
господарської	dhaqaale	None
господарські	dhaqaale	None
господарювання	maaraynta	None
гостей	martida	None
гостро	ahaanba	None
гості	martida	None
господарських	dhaqaale	None
групу	koox	None
він	isagu	None
вільям	william	Nan
вчений	saynisyahan	Nan
вчених	saynisyahano	Nan
вчення	caqiido	Nan
вченого	saynisyahan	Nan
вчився	bartay	None
вчинки	dhaqan	None
вчителів	macallimiinta	None
вшанування	maamuus	Nan
вязниці	xabsi	None
вячеслав	vyacheslav	Nan
ві	adiga	None
вів	hogaamiyay	Nan
вівтар	meeshii	None
від	ka	None
відбувався	dhacay	None
вхід	ka	None
входять	ahaa	None
входу	irridda	Nan
входить	galaan	None
втім	ha	None
вуглеводнів	hydrocarbons	Nan
вуглецю	kaarboon	Nan
вугілля	dhuxul	None
вузлів	qanjidhada	Nan
вузол	buur	None
вул	wadada	None
відбувалися	dhacay	None
вулиць	jidadka	Nan
вулиця	wadada	None
вулицях	jidadka	Nan
вулиці	jidadka	Nan
входження	gelitaanka	Nan
входила	galay	None
входили	galay	None
входило	ahaa	None
вулицю	wadada	None
втілення	xiraf	Nan
відбувалося	dhacay	None
відбувається	dhacdaa	None
відзначити	xuso	None
відклади	dhigaalka	Nan
відкрив	furay	None
відкриваються	fur	Nan
відкриває	furayaa	Nan
відкривається	furayaa	Nan
відкрили	furay	None
відкрита	fur	Nan
відкритий	fur	Nan
відкритим	fur	Nan
відкритих	fur	Nan
відкрито	furan	None
відкритого	fur	Nan
відкриття	daahfurka	Nan
відкриттям	furitaanka	Nan
відзначається	xusay	None
відзначаються	la	None
відзначають	ogeysiis	Nan
відео	fiidiyow	Nan
відбувся	dhacay	None
відбулася	dhacay	None
відбулось	dhacay	None
відбулося	dhacay	None
відвідав	booqday	None
відвідують	ka	None
віддав	siiyay	None
відбуваються	dhacdo	None
віддати	siin	None
відділення	waaxda	None
відділи	waaxaha	Nan
відділу	waaxda	None
відділів	waaxaha	Nan
віденський	viennese	Nan
віденського	viennese	Nan
відень	vienna	Nan
відділ	waaxda	None
відкриттів	daahfurka	Nan
втручання	faragelin	None
втратили	lumay	None
вплинуло	saameeyay	Nan
впровадження	hirgelinta	Nan
впродовж	lagu	None
враження	aragti	None
враховувати	tixgelin	Nan
врешті	dhamaadka	None
врештірешт	ugu	None
врятувати	badbaadin	Nan
все	dhamaan	None
всеволод	vsevolod	Nan
всередині	gudahood	Nan
всесвіт	caalamka	None
всесвітньо	dhan	None
всесвітньої	dhan	None
всесвітня	dhan	None
вплинули	yeeshay	None
вплинула	yeeshay	None
вплинув	yeeshay	None
впливів	saamaynta	None
воєн	dagaalladii	Nan
воєнних	ciidan	None
воєнні	ciidan	None
воїнів	dagaalyahanno	Nan
впадають	dhicid	Nan
впадає	qulqulka	Nan
вперед	hore	None
всесвіту	caalamka	None
вперше	horeysay	None
впливати	saameyn	Nan
впливають	saameyn	Nan
впливає	saameeyaa	Nan
впливи	saamaynta	None
впливових	leh	None
впливом	saameyn	Nan
впливу	saamaynta	None
вплив	saameyn	Nan
втрачає	lumiyaa	Nan
всетаки	kastoo	None
всеукраїнський	all-yukreeniyaan	Nan
всю	dhamaan	None
всюди	dhan	None
вся	dhamaan	None
всі	dhamaan	None
всій	dhan	None
всім	dhamaan	None
всіма	dhamaan	None
всіх	dhamaan	None
всієї	dhan	None
вторгнення	gelin	None
втрат	khasaare	Nan
втрата	khasaaro	Nan
втрати	khasaare	Nan
втратив	lumay	None
втратила	lumay	None
всьому	walba	None
всього	wadarta	None
всупереч	ah	None
вступу	gelitaanka	Nan
всеукраїнського	all-yukreeniyaan	Nan
встановив	rakibay	Nan
встановили	aasaasay	None
встановити	loo	None
встановлена	rakibay	Nan
встановлений	rakibay	Nan
встановлення	rakibaadda	Nan
всеукраїнська	all-yukreeniyaan	Nan
встановлено	rakibay	Nan
встановлює	go&#39;an	Nan
встановлюється	la	None
вступ	hordhac	None
вступає	gala	None
вступив	galay	None
вступила	galay	None
вступна	hordhac	None
встановлені	rakibay	Nan
відкриті	fur	Nan
відмова	diidmo	Nan
відмовився	diiday	None
візантійська	byzantin	Nan
візантійський	byzantin	Nan
візантійського	byzantin	Nan
візантійської	byzantin	Nan
візантійські	byzantin	Nan
візантія	byzantium	Nan
візантією	byzantium	Nan
візантії	byzantium	Nan
війн	dagaalladii	Nan
війна	dagaal	None
війнах	dagaalladii	Nan
війни	dagaal	None
війною	dagaal	None
війну	dagaal	None
війні	dagaal	None
відійшли	tegey	None
відіграє	ciyaaro	None
відіграють	ciyaar	None
відіграли	ciyaaray	None
відсутні	maqan	None
відсутність	maqnaansho	Nan
відсутністю	maqnaansho	Nan
відтак	halkan	None
відтворення	u	None
відтоді	ilaa	None
відходить	bixitaan	Nan
війська	ciidan	None
відходів	qashin	Nan
відчуження	goynta	Nan
відчуття	dareen	None
відчуттів	dareenka	None
відіграв	ciyaaray	None
відігравали	ciyaaray	None
відігравати	ciyaar	None
відіграла	ciyaaray	None
відчувається	dareemay	None
відсутня	yahay	None
військами	ciidamada	None
військова	ciidan	None
вікі	wiki	None
віків	qarniyo	None
вікіпедія	wikipedia	None
вікіпедіях	wikipedias	Nan
вікіпедії	wikipedia	None
віл	dibiga	Nan
вільна	ah	None
вільне	ah	None
вільний	ah	None
вільним	ah	None
вільних	ah	None
вільно	ah	None
вільного	ah	None
вільної	ah	None
вільні	ah	None
віку	da	None
вікторія	fiktooriya	Nan
віктора	victor	Nan
віктор	victor	Nan
військове	ciidan	None
військовий	ciidan	None
військовим	ciidan	None
військовими	ciidan	None
військових	ciidan	None
військового	ciidan	None
військовому	ciidan	None
військо	ciidamada	None
військової	ciidan	None
військові	ciidan	None
військовій	ciidan	None
військом	ciidan	None
вік	da	None
віки	da	None
вікна	daaqadaha	None
віком	da	None
військову	ciidan	None
відсутності	maqnaansho	Nan
відстані	masaafada	None
відстань	masaafada	None
відносять	dar	None
відносяться	leh	None
відношенню	qaraabo	Nan
відношення	qaraabo	Nan
відношенні	xiriira	None
відня	vienna	Nan
відні	vienna	Nan
відображають	milicsato	Nan
відображає	bandhigyada	Nan
відображення	milicsiga	Nan
відокремлення	go	None
відома	yaqaan	None
відоме	yaqaan	None
відомий	yaqaan	None
відомим	ah	None
відносності	isu-falcelin	Nan
відносно	ahaan	None
відносна	qaraabo	Nan
відноситься	khuseeya	Nan
відмовилися	diiday	None
відмовитися	diido	None
відмову	diidmo	Nan
відмінка	kiis	Nan
відмінностей	kala	None
відмінності	kala	None
відмінок	kiis	Nan
відомими	ah	None
відміну	kala	None
відновив	celiyay	None
відновити	celin	None
відновлення	soo	None
відновлено	celiyay	None
відносин	xiriirka	None
відносинах	xiriirka	None
відносини	cilaaqaadyada	Nan
віднести	yeelo	None
відомих	ah	None
відомо	yaqaan	None
відомого	yaqaan	None
відповідної	habboon	None
відповідні	habboon	None
відповідність	waafaqsanaanta	Nan
відповідь	jawaab	Nan
відповіді	jawaabaha	Nan
відпочинку	nasasho	Nan
відпочинок	fasax	None
відповідності	u	None
відразу	mar	None
відрізнялися	duwanaa	None
відрізняються	duwan	None
відрізняє	kala	None
відрізняється	yahay	None
відсотків	boqolkiiba	None
відсоток	dan	None
відставку	is	None
відродження	renaissance	Nan
вімблдон	wimbledon	Nan
відповідного	habboon	None
відповідних	xiriira	None
відомостей	macluumaad	None
відомості	xogta	Nan
відомою	yaqaan	None
відомі	yaqaan	None
відповів	jawaabay	None
відповідав	jawaabay	None
відповідала	jawaabay	None
відповідно	waafaqsan	None
відповідальний	ah	None
відповідальність	mas&#39;uuliyad	Nan
відповідати	jawaab	Nan
відповідають	kulan	None
відповідає	kulma	None
відповідний	habboon	None
відповідним	habboon	None
відповідними	habboon	None
відповідальності	mas&#39;uuliyad	Nan
групі	koox	None
грушевський	grushevsky	Nan
грушевського	grushevsky	Nan
другий	labaad	None
другим	kale	None
другого	kale	None
другом	saaxiib	None
другому	kale	None
другою	kale	None
другої	labaad	None
другу	saaxiib	None
другій	labaad	None
дружба	saaxiibtinimo	None
дружина	naag	None
дружини	xaasas	Nan
дружину	naag	None
друзів	asxaabta	Nan
друк	daabacaadda	Nan
друге	labaad	None
друга	kale	None
друг	saaxiib	None
дрогобич	drogobich	Nan
дочка	gabar	None
дочки	gabdhaha	None
дошка	gole	Nan
дошки	looxyada	Nan
дощів	roobab	None
дп	дп	Nan
драгоманов	dragomanov	Nan
друкованих	daabacan	Nan
драма	riwaayadaha	Nan
драматичні	riwaayad	Nan
драматург	riwaayad	Nan
драматургія	riwaayadaha	Nan
драматургії	riwaayadaha	Nan
драми	riwaayadaha	Nan
древні	ah	None
древніх	ah	None
драматичний	riwaayad	Nan
дохід	dakhliga	Nan
друковані	daabacan	Nan
друку	daabacaadda	Nan
духовенство	wadaad	None
духовна	ruux	None
духовне	ruux	None
духовний	ruux	None
духовних	ruux	None
духовного	ruux	None
духовної	ruux	None
духовні	ruux	None
духу	ruux	None
душ	qubeys	Nan
душа	nafta	None
душу	nafta	None
душі	nafta	None
дятлові	alwaax	Nan
ді	di	None
духовенства	wadaad	None
духа	ruux	None
дух	ruux	None
дусі	ruux	None
друкувати	daabacan	Nan
дрібних	yar	None
дрібні	yar	None
дрік	gorse	Nan
дуб	oak	Nan
дуже	aad	None
дум	cadaab	Nan
друком	daabacaadda	Nan
дума	eray	None
думка	ra&#39;yi	Nan
думки	fikradaha	Nan
думкою	fikir	Nan
думку	ra&#39;yi	Nan
думок	fikradaha	Nan
дунай	danube	Nan
дунаю	waan	None
думи	ereyada	None
діагностики	cudurka	None
доходів	dakhliga	Nan
доходи	dakhliga	Nan
донецькій	donetsk	Nan
донині	joogo	None
дону	deeq	None
донька	gabar	None
доповнення	dheer	None
допомагає	caawiyaa	Nan
допомога	i	None
допомоги	caawin	None
допомогою	i	None
допомогти	i	None
допомогу	i	None
дорога	wadada	None
дороги	wadooyinka	None
дорозі	wadada	None
дорослих	waaweyn	None
донецьку	donetsk	Nan
донецької	donetsk	Nan
донецького	donetsk	Nan
донецький	donetsk	Nan
долинах	dooxooyinka	Nan
долини	dooxooyinka	Nan
долині	dooxada	None
долю	wadaag	Nan
доля	qaddar	Nan
долі	qaddar	Nan
домен	domain	Nan
дорошенко	doroshenko	Nan
дому	guriga	None
домінують	xukumaa	Nan
дон	deeq	None
донбас	donbass	Nan
донбасу	donbass	Nan
донбасі	donbass	Nan
донецьк	donetsk	Nan
донецька	donetsk	Nan
домінування	xukun	None
доходу	dakhliga	Nan
дорівнює	yahay	None
досвід	khibrad	None
досягають	gaadho	None
досягає	gaadho	None
досягається	gaadhay	None
досягла	gaadhay	None
досягли	gaadhay	None
досягло	gaadhay	None
досягнення	guul	None
досягненням	guul	None
досягнень	guulaha	Nan
досягти	gaadho	None
досі	wali	None
дотепер	hadda	None
доти	ilaa	None
дотримання	u	None
дотримуються	u	None
досяг	gaadhay	None
доступу	marin	None
доступні	karo	None
доступ	marin	None
досвіду	khibrad	None
досить	filan	None
досконалості	ah	None
дослідження	baaris	None
дослідженням	baaris	None
дослідженнями	baaris	None
дослідженнях	baaris	None
доріг	wadooyinka	None
дослідженні	baaris	None
досліджує	sahamin	Nan
досліди	tijaabooyin	Nan
дослідник	cilmi	None
дослідники	baarayaasha	Nan
дослідників	baarayaasha	Nan
достатньо	filan	None
достоєвський	dostoevsky	Nan
досліджень	baaris	None
діалект	lahjad	Nan
діалектах	lahjadaha	None
діалекти	lahjadaha	None
електронний	ah	None
електронних	ah	None
електронної	ah	None
електронні	ah	None
електронів	elektarooni	Nan
електростанції	dhirta	None
електрохімія	elektaroonigga	Nan
елемент	element	Nan
елемента	element	Nan
елементами	ka	None
елементарних	hoose	None
елементи	ka	None
елементом	element	Nan
елементу	element	Nan
елементів	ka	None
електронна	ah	None
електрони	elektarooni	Nan
електроенергії	korantada	Nan
електричного	koronto	None
економічному	dhaqaale	None
економічної	dhaqaale	None
економічну	dhaqaale	None
економічні	dhaqaale	None
економічній	dhaqaale	None
екосистем	deegaanka	None
екосистеми	deegaanka	None
еліти	aqoonyahan	None
експерименти	tijaabooyin	Nan
експерти	khubarada	None
експертів	khubarada	None
експлуатації	hawlgal	Nan
експорт	dhoofinta	Nan
експорту	dhoofinta	Nan
еластичність	barti	Nan
електричний	koronto	None
експерименту	tijaabin	Nan
економічного	dhaqaale	None
емансипація	xorayn	Nan
еміграції	hijrada	None
естетичних	qurxinta	Nan
естетичного	qurxinta	Nan
естетичні	qurxinta	Nan
естонії	estonia	Nan
етап	marxalad	None
етапах	marxaladaha	Nan
етапи	marxaladaha	Nan
етапом	marxalad	None
етапі	marxalad	None
етапів	marxaladaha	Nan
етика	anshaxa	Nan
етики	anshaxa	Nan
етимологія	etymology	Nan
етичні	anshaxeed	Nan
етносу	qowmiyadeed	Nan
естетики	qurxinta	Nan
естетика	qurxinta	Nan
ери	erayada	None
епітафія	epitaph	Nan
енгельс	somali	None
енергетики	tamar	None
енергію	tamar	None
енергія	tamar	None
енергії	tamar	None
енеїда	aeneid	Nan
енциклопедія	encyclopedia	Nan
еміграція	hijrada	None
енциклопедії	encyclopedia	Nan
епос	epos	Nan
епосу	epic	Nan
епох	xoog	None
епоха	xoog	None
епохи	xoog	None
епоху	erayada	None
епідемії	ah	None
епонж	епонж	Nan
економічно	ahaan	None
економічних	dhaqaale	None
економічними	dhaqaale	None
ділянках	shirqoolada	Nan
ділянки	shirqoolada	Nan
ділянок	shirqoolada	Nan
ділянці	shirqool	None
діляться	loo	None
дім	guri	None
дістала	helay	None
дітей	carruurta	None
діти	carruurta	None
дітьми	carruurta	None
дію	ficil	None
діють	fal	None
діючих	jilitaanka	Nan
дія	ficil	None
діяв	dhaqmay	None
ділиться	wadaagaa	None
дійшли	gaadhay	None
дійшла	gaadhay	None
дійсність	xaqiiqada	None
діалектика	lahjadaha	None
діалектики	lahjadaha	None
діалектів	lahjadaha	None
діалог	wadahadal	None
діалоги	wada	None
діаметром	dhexroor	Nan
діапазон	duwan	None
діяла	dhaqmay	None
діаспора	qurbaha	None
дівчат	gabdhaha	None
дівчина	gabadh	None
дід	awoowe	None
дідро	diderot	Nan
дій	ficil	None
дійсно	runtii	None
дійсності	xaqiiqada	None
діаспори	qurbaha	None
діяли	dhaqmay	None
діяло	dhaqmay	None
діяльності	hawlaha	None
ейнштейн	einstein	Nan
ейнштейна	einstein	Nan
ейнштейній	einstein	Nan
екватора	barbaraha	Nan
екологічних	deegaanka	None
екологічної	deegaanka	None
екологія	xoolaha	None
егідою	muuqaalka	None
екології	xoolaha	None
економіки	dhaqaalaha	None
економікою	dhaqaalaha	None
економіку	dhaqaalaha	None
економічна	dhaqaale	None
економічне	dhaqaale	None
економічний	dhaqaale	None
економічним	dhaqaale	None
економіка	dhaqaalaha	None
долина	dooxada	None
его	ego	Nan
еволюція	horumar	None
діяльність	waxqabadka	Nan
діяльністю	hawlaha	None
діями	falalka	None
діяння	camal	None
діяти	fal	None
діяч	hogaamiye	None
діяча	jaantus	Nan
еволюції	horumar	None
діячі	tirooyinka	Nan
діє	falalka	None
дієслова	ficil	None
дієслово	fal	None
дієслів	ficil	None
дією	ficil	None
дії	falalka	None
е	waa	None
діячів	tirooyinka	Nan
доларів	dollar	Nan
дол	dollar	Nan
документів	dukumiintiyada	Nan
девід	daa’uud	Nan
девіз	ujeeddo	None
дедалі	sii	None
дезоксирибоза	deoxyribose	Nan
дезінформування	macluumaad	None
декларація	caddeyn	Nan
декларації	caddeyn	Nan
деколи	qaar	None
декілька	yar	None
декількома	ah	None
декількох	ah	None
дельта	delta	Nan
демографія	tirakoobka	Nan
демократична	ah	None
демократичний	ah	None
девять	sagaal	None
де	halkee	Nan
двічі	jeer	None
двір	maxkamada	None
даосизм	taoism	Nan
дата	taariikhda	None
дати	siin	None
датою	taariikhda	None
датуються	taariikhdeeyay	Nan
датується	taariikhdeeyay	Nan
дацит	dacite	Nan
демократичних	ah	None
дають	siin	None
два	laba	None
двома	laba	None
дворянства	sharaf	None
дворі	dayrka	None
двох	laba	None
двоє	laba	None
дві	laba	None
дає	siinayaa	Nan
дао	dao	None
демократичної	ah	None
демократія	dimuqraadiyadda	None
держави	gobolada	None
державна	gobolka	None
державне	gobolka	None
державний	gobolka	None
державним	gobolka	None
державними	gobolka	None
державних	dadweynaha	None
державного	gobolka	None
державному	gobolka	None
державності	dowladnimada	Nan
державною	gobolka	None
державної	gobolka	None
державну	gobolka	None
державні	dadweynaha	None
державній	gobolka	None
держави	gobolada	None
державах	gobolada	None
державами	gobolada	None
держава	gobolka	None
демократії	dimuqraadiyadda	None
демонстрації	banaanbaxyo	Nan
денудація	diidmada	None
день	maalin	None
депо	depot	Nan
депутат	xigeen	None
депутати	ku	None
демократичні	ah	None
депутатів	ku	None
дерева	geedaha	None
дерево	geed	None
деревяна	alwaax	Nan
деревяний	alwaax	Nan
деревяних	alwaax	Nan
деревяні	alwaax	Nan
держав	gobolada	None
дерев	geedaha	None
данії	danmark	Nan
данія	danmark	Nan
даній	siiyay	None
гінденбурґ	hindenburg	Nan
гінзбург	ginzburg	Nan
гіперіон	sicir barar	Nan
гіпотез	fikradaha	Nan
гіпотеза	mala-awaal	Nan
гіпотези	fikradaha	Nan
гір	buuraha	None
гірнича	macdan qodista	Nan
гірська	buur	None
гірський	buur	None
гірських	buur	None
гірські	buur	None
гітлер	hitler	Nan
гітлера	hitler	Nan
д	e	None
гімну	heesta	None
гімназії	jimicsiga	Nan
гімназія	jimicsiga	Nan
гімн	gabyaa	None
грім	onkod	Nan
грінченка	rooti	Nan
губ	gub	Nan
губерній	gobolada	None
губернія	gobolka	None
губернії	gobolka	None
гуманізм	dadnimo	Nan
да	haa	None
гуманізму	dadnimo	Nan
гурт	koox	None
гуртка	baaldiyo	Nan
гурту	koox	None
густина	cufnaanta	Nan
густота	cufnaanta	Nan
гідності	sharaf	None
гілки	laamood	Nan
гуманітарних	samafal	Nan
дав	siiyay	None
давав	siiyay	None
давали	siiyay	None
далекому	fog	None
дали	in	None
дало	siiyay	None
далі	ah	None
данай	siiyay	None
даний	xaadir	Nan
данила	danila	Nan
далекого	fog	None
данило	danilo	Nan
данину	cashuur	Nan
даних	xogta	Nan
даного	siiyay	None
даному	siiyay	None
даної	siiyay	None
данте	dante	Nan
дані	xogta	Nan
даними	xogta	Nan
державність	dowladnimada	Nan
далеко	fog	None
давніх	ah	None
давати	siin	None
давид	daa’uud	Nan
давида	daa&#39;uud	Nan
давнини	hore	None
давнину	hore	None
давно	dheer	None
давнього	ah	None
дала	siiyay	None
давньогрецька	hore	None
давньогрецького	hore	None
давньогрецької	hore	None
давньоруської	ah	None
давньої	ah	None
давня	ah	None
давні	ah	None
давній	ah	None
давньогрецьких	hore	None
воєводства	voivodships	Nan
державою	gobolka	None
державчленів	ah	None
добрий	wanaagsan	None
добро	wanaagsan	None
добробут	daryeelka	Nan
добровільно	ah	None
добрі	wanaagsan	None
добу	maalmood	None
довгий	dheer	None
довго	dheer	None
довгі	dheer	None
доведення	cadayn	Nan
довелося	in	None
довести	caddeyn	Nan
довженка	dovzhenka	Nan
довженко	dovzhenko	Nan
довжина	dherer	None
добрива	bacriminta	Nan
добрив	bacriminta	Nan
добре	ganaax	Nan
добра	wanaagsan	None
дня	maalinta	None
дні	maalmood	None
днів	maalmood	None
дніпра	ee	None
дніпро	the	None
дніпром	the	None
дніпропетровськ	dnipropetrovsk	Nan
довжини	dherer	None
дніпропетровська	dnepropetrovsk	Nan
дніпропетровської	dnepropetrovsk	Nan
дніпрі	the	None
дністер	dniester	Nan
дністра	dniester	Nan
до	ku	None
доба	erayada	None
доби	da	None
дніпропетровський	dnipropetrovsk	Nan
днк	dna	Nan
довжиною	dherer	None
довкола	hareeraha	None
дозволяють	ogolaan	None
дозволяє	ogolaanayaa	Nan
дозвіл	ogolaansho	Nan
дозвілля	firaaqada	Nan
доказів	caddeyn	Nan
докладніше	ah	None
доктор	dhakhtar	Nan
доктора	dhakhtar	Nan
доктрина	caqiido	Nan
документ	dokumenti	Nan
документа	dokumenti	Nan
документах	dukumiintiyada	Nan
документи	dukumiintiyada	Nan
документом	dokumenti	Nan
документу	dokumenti	Nan
дозволу	ogolaansho	Nan
дозволило	yahay	None
дозволили	yahay	None
дозволив	yahay	None
довкілля	deegaanka	None
доводилося	in	None
доводить	loo	None
доволі	filan	None
довідник	buugga	None
договори	qandaraasyada	Nan
договором	qandaraas	Nan
довжину	dherer	None
договору	heshiis	None
договір	qandaraas	Nan
додавання	dheer	None
додати	dar	None
додаткових	ah	None
додаткові	ah	None
додаток	dheer	None
додому	guriga	None
договорів	heshiisyada	Nan
днем	galabtii	Nan
дна	dhalooyinka	Nan
дмитро	dmytro	Nan
дж	j	None
джаз	jazz	Nan
джеймс	james	Nan
джеймстаун	xamar	None
джерел	ilo	None
джерела	ilo	None
джерелами	ilo	None
джерелах	ilo	None
джерело	isha	None
джерелом	isha	None
джміль	bumblebee	Nan
джон	yooxanaa	Nan
джордж	george	Nan
дзеркало	muraayad	Nan
дзюба	gadhka	Nan
деякі	qaar	None
деяких	qaar	None
деякими	qaar	None
деяким	qaar	None
державі	gobolka	None
